,product_image,product_ram,product_condition,product_cost,product_name,product_storage,product_color,original_cost
623,https://rukminim1.flixcart.com/image/612/612/jpcxrww0/mobile/z/f/w/mi-redmi-6-pro-na-original-imafawhpywgdgzjq.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 6399.00,Redmi 6 Pro,32 GB,Blue,13300
624,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/b/t/a/v15-64-c-1819-pd1831f-ex-vivo-6-original-imafhwca4pyac25q.jpeg?q=70,6 GB RAM,Refurbished - Okay,₹ 21099.00,ViVO V15,64 GB,Glamour Red,27568
625,https://rukminim1.flixcart.com/image/612/612/jjq18y80/mobile-refurbished/f/j/z/pixel-2-64-u-ga00126-in-google-4-original-imaf6mdy7ayyk2ek.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 29799.00,Google Pixel 2,64 GB,Clearly White,31856
626,https://rukminim1.flixcart.com/image/612/612/k12go7k0/mobile/8/e/b/mi-redmi-8a-mzb8298in-original-imafkmhqztfbabww.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7499.00,Redmi 8A,32 GB,Midnight Black,7990
628,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyayxdjghhm.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 13990.00,ViVO Z1Pro,64 GB,Sonic Blue,16897
631,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/a/3/s/panasonic-eluga-a4-eb-90s52ea4b-original-imafa9cgxg7e392y.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 6399.00,Panasonic Eluga A4,32 GB,Marine Blue,12500
632,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 9965.00,SAMSUNG Galaxy M30,128 GB,Gradation Black,22999
633,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 12499.00,Redmi Note 8,64 GB,Space Black,14042
634,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 8199.00,Redmi Note 5 Pro,64 GB,Red,17820
635,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 10990.00,Redmi Y3,32 GB,Prime Black,10000
637,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Superb,₹ 13299.00,Redmi Note 7 Pro,128 GB,Neptune Blue,14990
639,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 7685.00,OPPO A7,64 GB,Glaze Blue,21060
640,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/y/f/8/galaxy-a5-16-u-sm-a500gzkdins-samsung-2-original-imaf6mdanqghdjye.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 4499.00,SAMSUNG Galaxy A5,16 GB,Midnight Black,30600
641,https://rukminim1.flixcart.com/image/612/612/jx0prbk0/mobile-refurbished/p/h/y/y71-16-u-1724-vivo-2-original-imafbxcpmfuhkqpg.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 5499.00,ViVO Y71,16 GB,Matte Black,12450
642,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/7/w/r/galaxy-on8-16-u-j710fzkgins-samsung-3-original-imaf6mh5htpd63d7.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 4999.00,SAMSUNG Galaxy On8,16 GB,Black,17000
643,https://rukminim1.flixcart.com/image/612/612/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 8999.00,Redmi Note 7S,32 GB,Onyx Black,13860
645,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/u/z/g/6-1-plus-64-d-ta-1083-ds-nokia-4-original-imafbxfphgdceryh.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7899.00,Nokia 6.1 Plus,64 GB,Blue,10499
646,https://rukminim1.flixcart.com/image/612/612/jraycnk0/mobile-refurbished/j/v/5/zuk-z1-64-d-z1221-lenovo-3-original-imaf6mefzywbf6m7.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 5999.00,lenovo ZUK Z1,64 GB,Space Grey,28458
647,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/k/p/y/2-1-8-d-2-1-nokia-1-original-imafbxeghehb3n9r.jpeg?q=70,1 GB RAM,Refurbished - Okay,₹ 6799.00,Nokia 2.1,8 GB,Blue & Silver,8325
648,https://rukminim1.flixcart.com/image/612/612/k5vcya80pkrrdj/mobile-refurbished/w/n/g/redmi-7-32-u-m1810f6li-mi-2-original-imafg28enz6nddpv.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 5485.00,Redmi 7,32 GB,Eclipse Black,9240
649,https://rukminim1.flixcart.com/image/612/612/k3xcdjk0pkrrdj/mobile-refurbished/5/w/6/redmi-note-7s-32-a-mzb7745in-mi-3-original-imafe48ru3s66sjd.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 6479.00,Redmi Note 7S,32 GB,Sapphire Blue,13860
650,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/x/k/v/mi-redmi-6-mzb6384in-original-imafbb3ev7mzzugb.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 5999.00,Redmi 6,32 GB,Rose Gold,12870
651,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/f/r/g/v9-youth-32-d-1727-vivo-4-original-imafbxegadtx6zav.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7799.00,ViVO V9 Youth,32 GB,Black,23122
652,https://rukminim1.flixcart.com/image/612/612/k1pbpu80pkrrdj/mobile/z/t/s/realme-2-rmx1805-original-imafbb3g4ynvztvv.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7497.00,realme 2,32 GB,Diamond Blue,8400
653,https://rukminim1.flixcart.com/image/612/612/jraycnk0/mobile-refurbished/c/e/x/k6-power-16-a-k33a42-lenovo-2-original-imaf6mdtgqhgf5ck.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 4499.00,lenovo K6 Power,16 GB,Gold,15118
655,https://rukminim1.flixcart.com/image/612/612/jm0wscw0/mobile-refurbished/z/h/q/oneplus-5-64-u-op5-oneplus-6-original-imaf9yzqgvjpfhxz.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 13899.00,OnePlus 5,64 GB,Slate Gray,41000
656,https://rukminim1.flixcart.com/image/612/612/k1pbpu80pkrrdj/mobile/s/m/h/realme-2-rmx1805-original-imaf9f37acagfgcz.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 5988.00,realme 2,32 GB,Diamond Red,8400
658,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/e/z/p/redmi-note-6-pro-32-a-mzb6881in-mi-3-original-imafeybbggcvzk27.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 11999.00,Redmi Note 6 Pro,32 GB,Red,19800
659,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/b/g/u/pixel-128-u-g-2pw4200-052-a-google-4-original-imaf6mhhcwgzhntt.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 26999.00,Google Pixel XL,128 GB,Quite Black,36000
660,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 10049.00,Redmi 8,64 GB,Emerald Green,10790
661,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 7489.00,Nokia 6.1 Plus,64 GB,Blue,10499
662,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 8299.00,SAMSUNG Galaxy A30,64 GB,Black,17400
663,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 13999.00,Honor 7X,32 GB,Blue,21240
664,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Good,₹ 4499.00,OPPO R7 Lite,16 GB,Gold,19500
666,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 8299.00,ViVO Y91i,32 GB,Ocean Blue,11561
667,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 5299.00,SAMSUNG Galaxy J5 Prime,16 GB,Gold,10200
669,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 4999.00,Redmi 7A,16 GB,Matte Blue,12870
670,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,8 GB RAM,Refurbished - Superb,₹ 14487.00,OnePlus 5,128 GB,Midnight Black,41000
671,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Good,₹ 6799.00,SAMSUNG Galaxy A10,32 GB,Red,11768
673,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1.5 GB RAM,Refurbished - Good,₹ 3949.00,SAMSUNG Galaxy On7,8 GB,Black,15300
674,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Good,₹ 5999.00,ViVO Y71,16 GB,Matte Black,12450
675,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 6999.00,OPPO F1S,64 GB,Grey,11700
676,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 9899.00,SAMSUNG Galaxy A30,64 GB,Black,17400
677,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 9499.00,realme 3 Pro,64 GB,Lightning Purple,13198
678,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 14990.00,ViVO Y93,64 GB,Starry Black,17786
680,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0pkrrdj/mobile/g/y/h/samsung-galaxy-a50-sm-a505fzkgins-original-imafhgdhuabtqxhj.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 9999.00,SAMSUNG Galaxy A50,64 GB,Black,21757
682,https://rukminim1.flixcart.com/image/612/612/jm0wscw0/mobile-refurbished/9/x/c/y81-32-a-1803-vivo-3-original-imaf9f3cgzu5qj68.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 8990.00,ViVO Y81,32 GB,Gold,16007
683,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/m/j/a/eluga-i7-16-d-eb-90s55ey7b-panasonic-2-original-imafbxe2j6zcccqm.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 5499.00,Panasonic Eluga I7,16 GB,Blue,6500
684,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/v/q/2/5-16-d-na-nokia-2-original-imafbxbztw4bsuak.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 4399.00,Nokia 5,16 GB,Matte Black,10000
685,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/f/a/c/k8-plus-32-u-pa8c0020in-pa8c0003in-lenovo-3-original-imaf6nh2h6vmxzth.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 9999.00,lenovo K8 Plus,32 ..,Venom Black,17786
686,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/e/q/y/galaxy-on6-64-d-sm-j600gzbfins-samsung-4-original-imafbxbrkssafgbr.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 9499.00,SAMSUNG Galaxy On6,64 GB,Blue,8500
687,https://rukminim1.flixcart.com/image/612/612/k3xcdjk0pkrrdj/mobile-refurbished/q/d/5/redmi-note-7s-32-u-mzb7744in-mi-3-original-imafe48yggp2za54.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 7799.00,Redmi Note 7S,64 GB,Onyx Black,13860
688,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/5/u/a/galaxy-note-3-neo-16-d-sm-n7500zkainu-ins-samsung-2-original-imafbxfe2hbvh38t.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 25812.00,SAMSUNG Galaxy Note 3 Neo,16 GB,Black,27200
689,https://rukminim1.flixcart.com/image/612/612/jjq18y80/mobile-refurbished/m/k/f/f5-32-d-cph1723-oppo-4-original-imaf6me5fsxmfnze.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7499.00,OPPO F5,32 GB,Gold,24960
690,https://rukminim1.flixcart.com/image/612/612/k01b8280pkrrdj/mobile/x/m/f/vivo-y83-vivo-1802-pd1803bf-original-imaf9f33gqg6kyuy.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 12199.00,ViVO Y83,32 GB,Gold,22232
691,https://rukminim1.flixcart.com/image/612/612/kcnp8y80/mobile/v/n/j/oppo-reno-opo-cph1917-jetblk-withoff-original-imaftqczapvrzsu9.jpeg?q=70,8 GB RAM,Refurbished - Superb,₹ 23499.00,OPPO Reno,128 GB,JET BLACK,24999
692,https://rukminim1.flixcart.com/image/612/612/jrf8o7k0/mobile-refurbished/d/s/f/v5s-64-d-1713-vivo-4-original-imafd89re6pjzsph.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 6399.00,ViVO V5S,64 GB,Black,24900
695,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/f/r/j/redmi-note-6-pro-32-b-mzb6879in-mi-3-original-imafbydpph3xtp62.jpeg?q=70,6 GB RAM,Unboxed - Like New,₹ 8999.00,Redmi Note 6 Pro,64 GB,Black,19800
696,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/a/w/j/moto-c-plus-16-u-xt1721-motorola-2-original-imaf6juwydvzazn7.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 3699.00,Moto C Plus,16 GB,Pearl White,11040
697,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/e/p/m/galaxy-j7-prime-2-32-u-sm-g611fzdfins-samsung-3-original-imaf6met5nmyggtw.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 5499.00,SAMSUNG Galaxy J7 Prime 2,32 GB,Gold,14450
699,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/x/x/h/3-1-plus-32-d-ta-1118-ds-nokia-3-original-imafbxfpcwhk8qv9.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 11130.00,Nokia 3.1 Plus,32 GB,Blue,9490
701,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/3/e/u/3-pro-64-c-rmx1851-realme-6-original-imaffnumnkjexsuy.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 9498.00,realme 3 Pro,64 GB,Nitro Blue,13198
703,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/g/f/m/samsung-galaxy-m30s-sm-m307fzbdins-original-imafkzzf3vfqzrfz.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 11999.00,SAMSUNG Galaxy M30s,64 GB,Blue,21675
706,https://rukminim1.flixcart.com/image/612/612/k33c4nk0pkrrdj/mobile/q/y/9/yu-yureka-black-yu5040-original-imaf6mdzxshnqzkv.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 5499.00,YU Yureka Black,32 GB,Matte Black,9000
707,https://rukminim1.flixcart.com/image/612/612/k5lcvbk0pkrrdj/mobile-refurbished/v/y/e/redmi-y3-64-c-m1810f6i-mi-4-original-imafg2dajfznm3hy.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6989.00,Redmi Y3,64 GB,Elegant Blue,10000
708,https://rukminim1.flixcart.com/image/612/612/jtn9bww0/mobile-refurbished/z/w/r/redmi-note-7-64-a-mzb7266in-mi-4-original-imafeybae4rncpvz.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 8499.00,Redmi Note 7,64 GB,Sapphire Blue,11200
709,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/7/5/j/v9-64-d-vivo-1723-vivo-4-original-imafbxex5d3uungz.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 9999.00,ViVO V9,64 GB,Gold,34683
710,https://rukminim1.flixcart.com/image/612/612/kctf0cw0pkrrdj/mobile-refurbished/x/6/r/galaxy-a5-16-c-galaxy-a5-samsung-2-original-imaftxgpxggwthkk.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 5799.00,SAMSUNG Galaxy A5,16 GB,�Platinum Silver,30600
711,https://rukminim1.flixcart.com/image/612/612/k5lcvbk0pkrrdj/mobile-refurbished/h/s/2/redmi-y3-64-c-m1810f6i-mi-4-original-imafg2dakasdpmfv.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 12990.00,Redmi Y3,64 GB,Prime Black,10000
713,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/h/h/j/galaxy-j3-pro-16-u-sm-j320fzkgins-samsung-2-original-imaf6me44c2nwjfs.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 3799.00,SAMSUNG Galaxy J3 Pro,16 GB,Black,11050
716,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/y/z/v/galaxy-c9-pro-64-u-sm-c900fzkdins-samsung-6-original-imaf6mdczuxhr3fx.jpeg?q=70,6 GB RAM,Refurbished - Okay,₹ 25199.00,SAMSUNG Galaxy C9 Pro,64 GB,Black,32300
717,https://rukminim1.flixcart.com/image/612/612/jori64w0/mobile-refurbished/c/b/y/play-64-a-cor-al00-honor-4-original-imafb5mx2senzqc6.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 11999.00,Honor Play,64 GB,Navy Blue,29500
718,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/y/n/y/y71i-16-d-1801-1731b-vivo-2-original-imafbxgggssk74fk.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 11000.00,ViVO Y71i,16 GB,Matte Black,10672
719,https://rukminim1.flixcart.com/image/612/612/jsaocy80/mobile-refurbished/f/y/b/moto-g4-16-d-xt1624-motorola-2-original-imafdwk6yybrmuxy.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 4499.00,Moto G4,16 GB,White,11960
720,https://rukminim1.flixcart.com/image/612/612/jori64w0/mobile-refurbished/c/b/y/play-64-a-cor-al00-honor-4-original-imafb5mx2senzqc6.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 11999.00,Honor Play,64 GB,Navy Blue,29500
721,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/y/n/y/y71i-16-d-1801-1731b-vivo-2-original-imafbxgggssk74fk.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 11000.00,ViVO Y71i,16 GB,Matte Black,10672
722,https://rukminim1.flixcart.com/image/612/612/jsaocy80/mobile-refurbished/f/y/b/moto-g4-16-d-xt1624-motorola-2-original-imafdwk6yybrmuxy.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 4499.00,Moto G4,16 GB,White,11960
723,https://rukminim1.flixcart.com/image/612/612/k6tniq80/mobile/v/z/j/mi-redmi-8a-dual-b07x1ktaa-original-imafp73gqsrtspkk.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 8499.00,Redmi 8A Dual,32 GB,Sky White,8561
725,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/5/q/e/y91i-32-u-1820-vivo-2-original-imafegpdvpncyxew.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 9990.00,ViVO Y91i,32 GB,Ocean Blue,11561
726,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/f/w/4/redmi-5-64-d-na-mi-4-original-imafbxehs6arj4zu.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 5799.00,Redmi 5,16 GB,Gold,15840
727,https://rukminim1.flixcart.com/image/612/612/jjrgosw0/mobile-refurbished/j/z/5/redmi-note-4g-8-d-2014712-mi-2-original-imaf79qvgevzchq3.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 5099.00,Redmi Note 4G,8 GB,White,15840
729,https://rukminim1.flixcart.com/image/612/612/k7dnonk0/mobile/r/r/t/realme-6-rbs0601in-original-imafpmg2aqdf2dqm.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 14799.00,realme 6,64 GB,Comet Blue,13190
730,https://rukminim1.flixcart.com/image/612/612/jtn9bww0/mobile-refurbished/z/y/g/redmi-note-7-64-u-mzb7265in-mi-4-original-imafeyb9yuaaqw9k.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 8999.00,Redmi Note 7,32 GB,Onyx Black,11200
733,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/x/b/h/galaxy-e5-16-a-sm-e500hzndins-inu-samsung-1-5-original-imaf6mdy3kcfqrgy.jpeg?q=70,1.5 GB RAM,Refurbished - Good,₹ 15256.00,SAMSUNG Galaxy E5,16 GB,Brown,17000
734,https://rukminim1.flixcart.com/image/612/612/kctf0cw0pkrrdj/mobile-refurbished/n/y/b/x-16-d-na-oneplus-3-original-imaftxgzcprkyhad.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 7599.00,OnePlus X,16 GB,Onyx,22140
735,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/j/p/3/6x-64-u-bln-l22-honor-4-original-imaf6mhf3m72nyaj.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6199.00,Honor 6X,64 GB,Gold,21240
736,https://rukminim1.flixcart.com/image/612/612/jtn9bww0/mobile-refurbished/z/y/g/redmi-note-7-64-u-mzb7265in-mi-4-original-imafeyb9yuaaqw9k.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 9999.00,Redmi Note 7,64 GB,Onyx Black,11200
737,https://rukminim1.flixcart.com/image/612/612/k5lcvbk0pkrrdj/mobile-refurbished/9/a/e/redmi-note-8-pro-128-d-m1906g7l-mi-8-original-imafhgsasvw2wseg.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 17499.00,Redmi Note 8 Pro,128 GB,Shadow Black,16390
738,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/p/4/r/nokia-7-plus-ta-1046-original-imaf9f39p5tjuegz.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 9199.00,Nokia 7 Plus,64 GB,Black & Copper,17304
739,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/v/a/q/moto-g4-plus-16-u-xt1643-motorola-2-original-imaf6mdxssnz4pfe.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 3899.00,Moto G4 Plus,16 GB,White,14720
741,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 5699.00,ViVO Y69,32 GB,Matte Black,17786
742,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 12699.00,Huawei Nova 3i,128 GB,Black,22220
743,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 5199.00,Redmi 5A,32 GB,Gold,9900
744,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 8199.00,ViVO V5 Plus,64 GB,Black,40018
745,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Superb,₹ 6499.00,Redmi 7A,32 GB,Matte Gold,12870
746,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 4699.00,Redmi 5,16 GB,Black,15840
747,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 5799.00,OPPO A57,32 GB,Black,15600
748,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 14799.00,realme 6,64 GB,Comet White,13190
750,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Superb,₹ 15999.00,realme 5 Pro,64 GB,Crystal Green,14990
751,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 5499.00,ViVO Y55S,16 GB,Grey,17786
753,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 9499.00,Redmi Note 5,64 GB,Rose Gold,17820
754,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 7399.00,Mi 5,32 GB,Gold,23760
758,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Good,₹ 4799.00,Panasonic Eluga I5,16 GB,Gold,6500
759,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 5399.00,Redmi 5,32 GB,Rose Gold,15840
761,https://rukminim1.flixcart.com/image/612/612/joq2qa80/mobile-refurbished/r/4/h/f5-youth-32-c-cph1725-oppo-3-original-imafb48mzxtfxz8a.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 7999.00,OPPO F5 Youth,32 GB,Gold,21840
762,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/g/g/h/oppo-f7-cph1819-original-imaf9f3e2j3yf2jv.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 11999.00,OPPO F7,128 GB,Red,21060
763,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/j/n/g/moto-x-force-32-u-xt-1580-motorola-3-original-imaf6meycqyy2xzh.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 28000.00,Moto X Force,64 GB,White,25760
765,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/u/e/a/galaxy-j5-prime-32-u-sm-g570fzkgins-samsung-3-original-imaf6mdtaxksvw7e.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 5699.00,SAMSUNG Galaxy J5 Prime,32 GB,Black,10200
766,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/w/v/s/3-64-b-rmx1825-realme-3-original-imafeybgqfec2x9g.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7599.00,realme 3,32 GB,Black,9000
